time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-06-24T00:26:46.759Z,33.097,141.9594,10,4.6,mb,22,123,1.8,0.19,us,us6000hyki,2022-08-28T03:20:48.040Z,"273 km SSE of Katsuura, Japan",earthquake,6.5,1.9,0.157,12,reviewed,us,us
2022-06-16T16:26:23.924Z,33.2448,142.1308,10,4.4,mb,78,127,1.947,0.68,us,us7000hhwp,2022-08-21T00:17:57.040Z,"269 km SE of Katsuura, Japan",earthquake,7.4,1.8,0.083,52,reviewed,us,us
2022-06-14T02:17:49.692Z,33.3019,142.2502,10,4.5,mb,56,114,4.633,0.63,us,us7000hh7v,2022-08-21T00:16:59.040Z,"271 km SE of Katsuura, Japan",earthquake,10.6,1.8,0.099,30,reviewed,us,us
2022-06-10T00:52:43.560Z,32.5415,141.6856,10,4.2,mb,29,122,1.676,0.75,us,us7000hhk2,2022-08-13T21:52:26.040Z,"Izu Islands, Japan region",earthquake,10.9,1.9,0.159,11,reviewed,us,us
2022-06-09T01:14:15.745Z,32.7206,141.6793,10,4.3,mb,37,123,1.617,0.84,us,us7000hg3m,2022-08-13T21:53:15.040Z,"297 km SSE of Katsuura, Japan",earthquake,6.8,1.7,0.188,8,reviewed,us,us
2022-06-07T10:54:49.884Z,34.7584,140.7256,35,4.2,mb,35,150,1.805,0.4,us,us7000hgi2,2022-08-13T21:51:53.040Z,"57 km SE of Katsuura, Japan",earthquake,3.9,2,0.147,13,reviewed,us,us
2022-06-05T10:33:22.554Z,34.3911,141.697,10,4.5,mb,52,114,2.02,0.5,us,us7000hf4r,2022-08-13T21:51:32.040Z,"151 km SE of Katsuura, Japan",earthquake,6.9,1.6,0.097,31,reviewed,us,us
2022-06-04T18:48:42.245Z,32.891,140.6534,65.71,4.6,mb,113,113,0.74,0.73,us,us7000hf0c,2022-08-13T21:53:04.040Z,"243 km SSE of Tateyama, Japan",earthquake,7.2,4.7,0.048,139,reviewed,us,us
2022-06-02T19:08:38.096Z,33.8213,141.8567,10,4.4,mb,32,142,1.847,0.85,us,us7000hfls,2022-08-06T22:13:29.040Z,"204 km SE of Katsuura, Japan",earthquake,7.6,1.9,0.161,11,reviewed,us,us
2022-06-01T19:42:55.548Z,35.9767,140.1679,63.76,4.5,mb,97,123,1.68,1.02,us,us7000he6c,2022-08-06T22:13:14.040Z,"3 km ENE of Ushiku, Japan",earthquake,6.5,6.7,0.052,109,reviewed,us,us
2022-05-31T05:42:45.957Z,36.1552,140.2673,77.58,4.2,mb,70,109,1.705,0.54,us,us7000henc,2022-08-06T22:13:24.040Z,"3 km S of Ishioka, Japan",earthquake,6,5.7,0.075,50,reviewed,us,us
2022-05-29T06:55:23.553Z,36.2785,140.9733,43.32,5.1,mww,165,49,2.245,0.53,us,us7000hddw,2022-08-06T22:13:03.040Z,"35 km E of ?arai, Japan",earthquake,6.8,6.6,0.08,15,reviewed,us,us
2022-05-28T10:05:49.699Z,33.0148,141.455,10,4.6,mb,93,117,1.381,0.48,us,us7000hd93,2022-08-06T22:13:00.040Z,"258 km SSE of Katsuura, Japan",earthquake,6.2,1.8,0.065,77,reviewed,us,us
2022-05-28T08:07:11.887Z,33.093,141.5392,10,4.7,mb,72,107,1.448,0.48,us,us7000hd8h,2022-08-06T22:13:00.040Z,"254 km SSE of Katsuura, Japan",earthquake,8.7,1.9,0.077,51,reviewed,us,us
2022-05-26T05:46:04.434Z,33.1186,141.5031,10.03,4,mb,26,114,1.417,0.6,us,us7000hdud,2022-08-02T19:51:03.040Z,"250 km SSE of Katsuura, Japan",earthquake,7.4,4.1,0.15,15,reviewed,us,us
2022-05-25T09:13:47.487Z,33.1256,141.5515,10,4.3,mb,22,143,1.458,0.64,us,us7000hdm3,2022-08-02T19:51:03.040Z,"251 km SSE of Katsuura, Japan",earthquake,7.8,1.9,0.201,7,reviewed,us,us
2022-05-25T08:35:30.869Z,33.3516,141.9407,4.66,4.4,mb,26,133,1.798,0.46,us,us7000hcdm,2022-08-02T19:50:50.040Z,"249 km SE of Katsuura, Japan",earthquake,7.6,5,0.178,10,reviewed,us,us
2022-05-25T07:09:17.952Z,34.1892,137.1742,337.27,4.2,mb,75,56,0.965,0.81,us,us7000hcdb,2022-08-02T19:50:50.040Z,"44 km SE of Toba, Japan",earthquake,7.1,4.8,0.036,215,reviewed,us,us
2022-05-24T06:56:20.949Z,33.1262,141.6991,10,4.2,mb,27,151,1.582,0.33,us,us7000hd3p,2022-08-02T19:51:00.040Z,"257 km SSE of Katsuura, Japan",earthquake,9.9,1.9,0.146,13,reviewed,us,us
2022-05-24T03:43:24.133Z,35.7512,140.0356,32.78,4.2,mb,29,140,1.675,0.72,us,us7000hc3m,2022-08-02T19:50:47.040Z,"6 km SSW of Shiroi, Japan",earthquake,5.9,4.7,0.141,14,reviewed,us,us
2022-05-23T22:12:50.986Z,33.108,141.4544,10,4.3,mb,49,121,1.376,0.56,us,us7000hc1s,2022-08-02T19:50:46.040Z,"249 km SSE of Katsuura, Japan",earthquake,7.3,1.9,0.1,28,reviewed,us,us
2022-05-22T17:20:14.863Z,33.1855,141.3712,19.15,4.9,mb,81,75,1.308,0.79,us,us6000hn50,2022-08-02T19:50:41.040Z,"238 km SSE of Katsuura, Japan",earthquake,8.5,4,0.038,216,reviewed,us,us
2022-05-22T16:57:21.872Z,33.3529,141.4634,10,5,mb,102,84,1.402,0.69,us,us6000hn4w,2022-08-02T19:50:41.040Z,"225 km SSE of Katsuura, Japan",earthquake,8,1.8,0.045,162,reviewed,us,us
2022-05-22T16:46:22.285Z,33.1459,141.5054,10,4.5,mb,56,127,1.419,0.77,us,us6000hn4t,2022-08-02T19:50:41.040Z,"247 km SSE of Katsuura, Japan",earthquake,9,1.8,0.06,82,reviewed,us,us
2022-05-22T15:56:24.150Z,33.133,141.5154,10,4.2,mb,23,144,1.428,0.87,us,us7000hd1l,2022-08-02T19:50:58.040Z,"249 km SSE of Katsuura, Japan",earthquake,5.6,1.8,0.176,9,reviewed,us,us
2022-05-22T15:42:33.147Z,35.037,140.2643,58.76,4.3,mb,51,135,1.748,0.73,us,us6000hn4j,2022-08-02T19:50:41.040Z,"12 km SSW of Katsuura, Japan",earthquake,7.9,7.5,0.101,28,reviewed,us,us
2022-05-22T15:17:31.327Z,33.2279,141.4121,12,6,mww,126,52,1.345,0.63,us,us6000hn4d,2022-08-02T19:50:40.040Z,"235 km SSE of Katsuura, Japan",earthquake,7,1.8,0.042,55,reviewed,us,us
2022-05-21T23:15:32.039Z,33.3737,141.3645,10,4.2,mb,16,152,1.324,0.44,us,us7000hcrw,2022-08-02T19:50:55.040Z,"219 km SSE of Katsuura, Japan",earthquake,7.7,1.5,0.236,5,reviewed,us,us
2022-05-21T00:08:03.549Z,33.761,141.5536,10,4.3,mb,37,79,1.59,0.37,us,us7000hcr4,2022-08-02T19:50:54.040Z,"191 km SE of Katsuura, Japan",earthquake,4.6,1.8,0.125,18,reviewed,us,us
2022-05-20T11:46:52.136Z,33.058,141.4989,10,4.4,mb,58,123,1.415,0.41,us,us7000hcpa,2022-07-24T02:40:36.040Z,"256 km SSE of Katsuura, Japan",earthquake,7.7,1.9,0.086,39,reviewed,us,us
2022-05-19T11:15:06.761Z,33.3224,141.4685,10,4.9,mb,91,55,1.402,0.79,us,us6000hmaz,2022-07-24T02:40:17.040Z,"228 km SSE of Katsuura, Japan",earthquake,6.3,1.8,0.037,230,reviewed,us,us
2022-05-19T10:36:46.656Z,33.1419,141.3534,10,4.6,mb,41,105,1.292,1.39,us,us7000hcfm,2022-07-24T02:40:16.040Z,"242 km SSE of Katsuura, Japan",earthquake,7,1.8,0.193,12,reviewed,us,us
2022-05-19T00:14:53.410Z,33.1315,141.4023,10,4.5,mb,64,105,1.333,0.64,us,us6000hm5w,2022-07-24T02:40:02.040Z,"244 km SSE of Katsuura, Japan",earthquake,8.2,1.8,0.083,42,reviewed,us,us
2022-05-18T03:52:25.111Z,33.3301,141.4573,13,5.6,mww,124,39,1.394,0.52,us,us6000hlxg,2022-07-24T02:39:45.040Z,"227 km SSE of Katsuura, Japan",earthquake,6.1,1.4,0.062,25,reviewed,us,us
2022-05-17T13:46:30.119Z,34.7796,139.648,142.98,4.4,mb,73,96,1.21,0.5,us,us6000hls5,2022-07-24T02:39:30.040Z,"30 km SW of Tateyama, Japan",earthquake,6.8,5.5,0.087,41,reviewed,us,us
2022-05-17T13:17:52.144Z,33.3872,141.5114,13,5.5,mww,118,83,1.448,0.4,us,us6000hlry,2022-07-24T02:39:29.040Z,"224 km SSE of Katsuura, Japan",earthquake,6.4,3.3,0.049,40,reviewed,us,us
2022-05-17T07:19:59.078Z,33.2921,141.4124,10,5.2,mww,104,47,1.351,0.92,us,us6000hlqp,2022-07-24T02:39:25.040Z,"229 km SSE of Katsuura, Japan",earthquake,7.2,1.8,0.071,19,reviewed,us,us
2022-05-17T06:58:33.679Z,33.2681,141.6459,10,4.4,mb,35,122,1.543,0.42,us,us6000hnbi,2022-07-24T02:39:24.040Z,"241 km SSE of Katsuura, Japan",earthquake,5.8,1.9,0.123,19,reviewed,us,us
2022-05-17T06:19:44.489Z,33.2309,141.737,10,4.4,mb,34,137,1.617,0.4,us,us6000hnbd,2022-07-24T02:39:23.040Z,"249 km SSE of Katsuura, Japan",earthquake,8.9,1.9,0.124,19,reviewed,us,us
2022-05-17T06:04:53.424Z,33.3852,141.6529,10,5.5,mww,158,62,1.564,0.69,us,us6000hlq7,2022-07-24T02:39:22.040Z,"230 km SSE of Katsuura, Japan",earthquake,3.5,1.8,0.057,30,reviewed,us,us
2022-05-14T10:48:33.855Z,34.6134,140.507,82.01,4.6,mb,90,106,1.601,0.61,us,us6000hl3i,2022-07-24T02:38:28.040Z,"61 km SSE of Katsuura, Japan",earthquake,2.5,6.3,0.035,250,reviewed,us,us
2022-05-11T23:44:12.891Z,36.3036,141.7744,39.27,4.1,mb,17,163,2.885,0.46,us,us6000hm10,2022-07-22T18:30:59.040Z,"105 km ESE of Takahagi, Japan",earthquake,5,10.8,0.197,7,reviewed,us,us
2022-05-09T08:33:07.436Z,34.534,136.895,328.96,5.3,mww,189,24,0.821,0.49,us,us7000h82x,2022-07-22T18:31:08.040Z,"7 km NE of Toba, Japan",earthquake,7,4.7,0.089,12,reviewed,us,us
2022-05-09T05:30:27.259Z,32.5069,139.2643,117.81,4.4,mb,11,120,0.75,0.24,us,us6000hlhi,2022-07-22T18:30:56.040Z,"242 km S of Shimoda, Japan",earthquake,10.5,2.7,0.268,4,reviewed,us,us
2022-05-05T09:42:03.414Z,36.1599,139.7938,65.13,5,mb,119,51,1.334,0.69,us,us7000h78s,2022-07-09T21:40:03.040Z,"6 km N of Sakai, Japan",earthquake,6.2,5,0.028,405,reviewed,us,us
2022-05-03T23:57:12.660Z,33.4273,141.0624,38.78,4.4,mb,25,119,1.091,0.76,us,us7000h8dv,2022-07-09T21:39:56.040Z,"202 km SSE of Katsuura, Japan",earthquake,7,7.6,0.179,9,reviewed,us,us
2022-05-03T10:39:57.036Z,35.6215,139.4607,134.53,4.8,mb,147,97,1.367,0.38,us,us7000h6sf,2022-07-09T21:39:54.040Z,"7 km SE of Hino, Japan",earthquake,6.9,5.4,0.028,387,reviewed,us,us
2022-04-27T00:12:49.235Z,35.1803,140.435,88.35,4.6,mb,76,119,1.917,0.68,us,us6000hgkb,2022-07-05T03:41:11.040Z,"8 km SSE of ?hara, Japan",earthquake,6.7,4.9,0.052,112,reviewed,us,us
2022-04-26T21:09:06.850Z,35.4656,141.1565,20.09,4.2,mb,22,125,2.562,1.25,us,us7000h6pd,2022-07-05T03:41:06.040Z,"41 km SE of Hasaki, Japan",earthquake,6.1,6.1,0.186,8,reviewed,us,us
2022-04-23T19:42:42.846Z,35.4497,141.8804,10,4.1,mb,34,163,2.889,0.92,us,us6000hfwu,2022-07-05T03:39:48.040Z,"99 km ESE of Hasaki, Japan",earthquake,4.3,1.9,0.131,16,reviewed,us,us
2022-04-18T18:49:14.523Z,36.2193,137.2108,251.33,4.2,mb,,77,0.624,0.62,us,us7000h34q,2022-06-26T01:19:16.040Z,"10 km NNW of Takayama, Japan",earthquake,8.6,5.8,0.2,7,reviewed,us,us
2022-04-14T03:40:07.665Z,33.3251,141.0138,35,4.5,mb,,115,1.027,0.46,us,us7000h220,2022-06-20T22:08:11.040Z,"212 km SSE of Katsuura, Japan",earthquake,7.2,1.9,0.077,49,reviewed,us,us
2022-04-14T03:31:40.602Z,33.269,141.1152,35,4.4,mb,,152,1.102,0.61,us,us7000h3k1,2022-06-20T22:08:37.040Z,"220 km SSE of Katsuura, Japan",earthquake,8.2,2,0.189,8,reviewed,us,us
2022-04-12T16:07:54.334Z,34.5523,140.4059,53.99,4.5,mb,,124,1.515,0.46,us,us7000h1hl,2022-06-20T22:07:58.040Z,"66 km S of Katsuura, Japan",earthquake,1.9,5.9,0.079,50,reviewed,us,us
2022-04-10T09:43:15.488Z,36.1963,141.499,26.45,5,mww,,119,2.677,0.45,us,us7000h126,2022-06-20T22:07:41.040Z,"79 km NE of Hasaki, Japan",earthquake,7,4.3,0.078,16,reviewed,us,us
2022-04-07T00:30:35.683Z,34.927,137.4661,10.24,4.6,mb,,61,0.553,0.49,us,us7000h09l,2022-06-11T20:21:08.040Z,"4 km NW of Shinshiro, Japan",earthquake,3.2,4.4,0.067,66,reviewed,us,us
2022-04-04T13:31:44.988Z,35.6783,140.0315,61.7,4.5,mb,,136,1.708,0.43,us,us7000h0pd,2022-06-11T20:21:15.040Z,"4 km ESE of Honch?, Japan",earthquake,9,7.7,0.124,22,reviewed,us,us
2022-04-04T13:29:53.536Z,35.7105,140.0256,53.85,4.8,mb,,89,1.688,0.64,us,us7000gzkp,2022-06-11T20:21:03.040Z,"3 km ENE of Honch?, Japan",earthquake,5.6,5.6,0.038,213,reviewed,us,us
2022-03-31T11:52:12.907Z,35.57,140.0561,59.52,4.8,mb,,62,1.774,0.93,us,us7000gypa,2022-06-04T20:42:30.040Z,"6 km NNW of Ichihara, Japan",earthquake,6.1,5.2,0.036,244,reviewed,us,us
2022-03-25T23:27:50.039Z,33.5933,141.2056,35,4.6,mb,,71,1.258,0.69,us,us7000gxek,2022-05-28T18:35:40.040Z,"190 km SSE of Katsuura, Japan",earthquake,3.4,1.9,0.075,53,reviewed,us,us
2022-03-24T07:03:03.796Z,36.1243,139.2637,119.73,4.5,mb,,119,0.948,0.52,us,us7000gwsk,2022-05-28T18:35:29.040Z,"6 km E of Yorii, Japan",earthquake,7.3,6.6,0.099,30,reviewed,us,us
2022-03-17T01:11:53.617Z,33.4589,138.9998,200.92,4.3,mb,,60,0.738,0.58,us,us6000h59z,2022-05-27T14:55:30.040Z,"135 km S of Shimoda, Japan",earthquake,8,4.9,0.119,20,reviewed,us,us
2022-03-14T03:32:47.614Z,32.3854,141.7757,10,4.2,mb,,259,1.806,1.12,us,us6000h5r9,2022-05-27T14:55:37.040Z,"Izu Islands, Japan region",earthquake,8.8,1.9,0.216,6,reviewed,us,us
2022-03-10T14:12:38.223Z,36.014,139.8428,65.49,4.4,mb,,136,1.421,0.71,us,us6000h3k5,2022-05-14T21:52:28.040Z,"6 km SW of Iwai, Japan",earthquake,6.1,6.2,0.098,34,reviewed,us,us
2022-03-09T10:39:17.250Z,33.3794,137.8271,337.94,4,mb,,86,1.328,0.68,us,us6000h39n,2022-05-14T21:52:25.040Z,"140 km SSW of ?yama, Japan",earthquake,9.3,7.9,0.09,33,reviewed,us,us
2022-03-09T06:52:22.893Z,33.3297,140.7549,63.67,4.4,mb,,74,0.817,0.81,us,us6000h38j,2022-05-14T21:52:25.040Z,"200 km SSE of Tateyama, Japan",earthquake,8.3,6.4,0.094,33,reviewed,us,us
2022-03-07T16:25:09.051Z,35.3582,140.3189,53.7,4.2,mb,,190,1.879,0.45,us,us6000h3ti,2022-05-14T21:52:32.040Z,"7 km SSE of Mobara, Japan",earthquake,8.5,6.1,0.186,9,reviewed,us,us
2022-03-05T02:00:18.870Z,32.4909,141.9231,10,4.4,mb,,185,1.882,0.9,us,us6000h3iy,2022-05-14T21:52:27.040Z,"Izu Islands, Japan region",earthquake,11.2,1.9,0.169,12,reviewed,us,us
2022-03-02T00:08:01.016Z,36.1458,140.0922,45.67,4,mb,,160,1.57,0.4,us,us6000h2sw,2022-05-07T21:32:54.040Z,"6 km S of Tsukuba, Japan",earthquake,10.6,12.3,0.232,5,reviewed,us,us
2022-02-23T19:33:03.004Z,35.9114,140.6972,88.53,4.4,mb,,139,2.107,0.5,us,us6000gzkx,2022-05-04T13:40:07.040Z,"7 km SE of Kashima-shi, Japan",earthquake,7.3,3.9,0.154,12,reviewed,us,us
2022-02-22T03:13:18.152Z,32.5642,141.7934,10,4.6,mb,,72,1.754,1.11,us,us7000gmvc,2022-05-04T13:39:35.040Z,"Izu Islands, Japan region",earthquake,7.5,1.8,0.058,89,reviewed,us,us
2022-02-21T02:38:57.723Z,35.919,140.8058,55.77,4.5,mb,,134,2.189,0.62,us,us6000h01j,2022-05-04T13:39:08.040Z,"15 km ESE of Kashima-shi, Japan",earthquake,9.2,5.8,0.222,6,reviewed,us,us
2022-02-21T01:12:51.371Z,36.2176,140.984,36.09,4.6,mb,,72,2.262,0.73,us,us7000gmj0,2022-05-04T13:39:07.040Z,"37 km ESE of ?arai, Japan",earthquake,6.9,5.5,0.059,86,reviewed,us,us
2022-02-20T22:11:40.192Z,34.0214,137.1949,343.74,4.5,mb,,53,1.047,0.68,us,us7000gmi7,2022-05-04T13:39:04.040Z,"60 km SSE of Toba, Japan",earthquake,3.5,4.6,0.037,216,reviewed,us,us
2022-02-14T13:37:49.771Z,35.8658,140.5794,44.97,4.5,mb,,106,2.032,0.65,us,us7000gkrt,2022-04-30T14:18:12.040Z,"3 km WNW of Omigawa, Japan",earthquake,6,4.9,0.052,108,reviewed,us,us
2022-02-09T22:10:19.059Z,36.3061,142.0416,33.57,4.2,mb,,201,3.099,0.38,us,us7000gji1,2022-04-19T17:39:22.040Z,"126 km ENE of Hasaki, Japan",earthquake,13.2,8.6,0.136,15,reviewed,us,us
2022-02-09T22:09:06.597Z,36.2656,142.0146,33.3,4.2,mb,,180,3.082,0.6,us,us7000gjht,2022-04-19T17:39:22.040Z,"121 km ENE of Hasaki, Japan",earthquake,9.8,7.8,0.152,12,reviewed,us,us
2022-02-06T10:14:59.763Z,36.0017,139.8716,67.15,4.4,mb,,129,1.447,0.42,us,us7000gjqy,2022-04-19T17:39:39.040Z,"5 km N of Noda, Japan",earthquake,7,7.5,0.091,35,reviewed,us,us
2022-02-06T04:15:32.039Z,35.4945,139.6376,67.52,4.4,mb,,143,1.444,0.66,us,us7000gidc,2022-04-19T17:38:43.040Z,"6 km N of Yokohama, Japan",earthquake,7,10,0.178,9,reviewed,us,us
2022-02-03T05:23:47.199Z,35.6836,137.1748,269.19,4,mb,,74,0.166,0.23,us,us7000gjdb,2022-04-15T17:57:26.040Z,"13 km SSW of Gero, Japan",earthquake,13.4,8.5,0.156,11,reviewed,us,us
2022-02-02T18:36:02.820Z,35.6384,140.8202,42.05,4.4,mb,,127,2.298,0.9,us,us7000gj4d,2022-04-15T17:57:26.040Z,"10 km S of Hasaki, Japan",earthquake,8,7.6,0.13,17,reviewed,us,us
2022-02-02T18:06:43.256Z,35.9364,140.9542,38.85,4.4,mb,,134,2.3,0.92,us,us7000ghcj,2022-08-06T12:06:15.282Z,"25 km NNE of Hasaki, Japan",earthquake,7.6,8,0.123,19,reviewed,us,us
2022-02-02T03:02:36.560Z,36.1178,139.8827,59.76,4.2,mb,,130,1.416,0.46,us,us7000gj3l,2022-04-15T17:57:25.040Z,"7 km W of Ishige, Japan",earthquake,5.7,8.1,0.175,9,reviewed,us,us
2022-02-01T09:18:31.815Z,32.5773,141.7342,10,4.6,mb,,119,1.703,0.45,us,us7000ggx0,2022-04-15T17:57:10.040Z,"Izu Islands, Japan region",earthquake,7.8,1.8,0.056,94,reviewed,us,us
2022-01-31T19:33:59.540Z,35.4019,139.6054,105.71,4.3,mb,,143,1.372,0.63,us,us7000ggs5,2022-04-15T17:57:08.040Z,"5 km SW of Yokohama, Japan",earthquake,5.3,5.9,0.137,15,reviewed,us,us
2022-01-31T09:00:07.047Z,35.6118,140.2547,61.22,4.3,mb,,134,1.899,1.09,us,us7000ghzx,2022-04-15T17:57:22.040Z,"7 km SW of Yachimata, Japan",earthquake,5.6,8.2,0.239,6,reviewed,us,us
2022-01-31T03:02:01.935Z,35.6344,140.9124,47.3,4.3,mb,,185,2.369,0.49,us,us7000ggiq,2022-04-15T17:57:06.040Z,"13 km SSE of Hasaki, Japan",earthquake,8.2,11.6,0.218,6,reviewed,us,us
2022-01-28T09:52:46.225Z,34.9939,137.3221,294.73,4.2,mb,,64,0.428,0.54,us,us7000gft1,2022-04-09T20:19:14.040Z,"15 km ENE of Okazaki, Japan",earthquake,8.5,3.3,0.078,45,reviewed,us,us
2022-01-26T21:09:14.687Z,35.9769,140.4839,59.74,4.5,mb,,122,1.923,0.69,us,us7000gfd9,2022-04-09T20:19:08.040Z,"7 km NW of Itako, Japan",earthquake,6.3,3.3,0.065,68,reviewed,us,us
2022-01-25T01:42:42.902Z,36.3177,142.1583,10,4.4,mb,,135,3.192,0.32,us,us7000ggzt,2022-04-09T20:19:00.040Z,"135 km ENE of Hasaki, Japan",earthquake,8.7,1.8,0.378,2,reviewed,us,us
2022-01-16T22:29:06.749Z,33.9898,141.6378,10,4.2,mb,,145,1.755,0.85,us,us7000gezc,2022-04-01T17:40:31.040Z,"176 km SE of Katsuura, Japan",earthquake,5.1,1.9,0.306,3,reviewed,us,us
2022-01-13T15:56:49.132Z,35.3626,140.4523,63.04,4.2,mb,,135,1.983,1.06,us,us7000gdwc,2022-03-19T22:07:59.040Z,"13 km NNE of ?hara, Japan",earthquake,5.7,7.5,0.136,20,reviewed,us,us
2022-01-13T02:30:16.982Z,36.2312,138.1723,204.42,4.3,mb,,107,0.311,0.58,us,us7000gdvs,2022-03-19T22:07:55.040Z,"13 km SW of Kamimaruko, Japan",earthquake,9.2,5,0.153,12,reviewed,us,us
2022-01-12T12:19:52.843Z,35.4592,140.4862,47.42,4.2,mb,,150,0.206,0.66,us,us7000gdlc,2022-03-19T22:07:52.040Z,"14 km SE of T?gane, Japan",earthquake,5.2,6.7,0.236,5,reviewed,us,us
2022-01-10T19:18:49.272Z,36.2233,140.7837,84.74,4.3,mb,,152,2.101,0.56,us,us7000gan8,2022-03-19T22:07:37.040Z,"20 km ESE of ?arai, Japan",earthquake,6.2,7.1,0.148,13,reviewed,us,us
2022-01-10T16:12:51.561Z,32.8965,137.7136,339.33,4.2,mb,,60,1.753,0.65,us,us7000gajx,2022-03-19T22:07:36.040Z,"185 km ESE of Shing?, Japan",earthquake,8,5.7,0.075,49,reviewed,us,us
2022-01-05T12:34:16.283Z,36.0674,140.07,57.63,4.4,mb,,133,1.576,0.97,us,us7000g9dm,2022-03-12T22:19:10.040Z,"8 km WNW of Naka, Japan",earthquake,7.2,8.6,0.161,11,reviewed,us,us
2022-01-02T01:50:54.622Z,35.306,140.2173,61.8,4.3,mb,,158,1.783,0.68,us,us7000g8ej,2022-03-12T22:19:00.040Z,"15 km SSW of Mobara, Japan",earthquake,7.1,10,0.267,4,reviewed,us,us
2022-01-01T22:46:15.866Z,35.6856,140.7584,49.35,4.3,mb,,155,2.234,0.45,us,us7000g8du,2022-03-12T22:19:00.040Z,"8 km SW of Hasaki, Japan",earthquake,7.7,9.3,0.148,13,reviewed,us,us
2022-01-01T15:37:37.827Z,33.1118,140.4678,98.8,4.4,mb,,76,0.548,0.75,us,us7000gbd0,2022-03-12T22:19:17.040Z,"214 km SSE of Tateyama, Japan",earthquake,6.8,5.5,0.127,20,reviewed,us,us
2021-12-30T19:19:16.109Z,33.1948,142.5877,10,4.5,mb,,46,2.328,0.74,us,us7000g81e,2022-03-05T23:10:57.040Z,"off the east coast of Honshu, Japan",earthquake,7.1,1.8,0.078,48,reviewed,us,us
2021-12-30T00:41:58.518Z,35.5975,140.2124,56.97,4.6,mb,,142,1.876,0.67,us,us7000g7ut,2022-03-05T23:10:55.040Z,"7 km SE of Yotsukaid?, Japan",earthquake,6.4,2.4,0.073,56,reviewed,us,us
2021-12-29T02:33:05.981Z,35.6629,139.7431,38.45,4.2,mb,,142,1.52,0.9,us,us6000gg06,2022-03-05T23:10:50.040Z,"5 km ESE of Tokyo, Japan",earthquake,6.7,10.3,0.236,5,reviewed,us,us
2021-12-27T19:08:55.337Z,35.7477,140.6295,53.98,4.4,mb,,127,2.113,0.64,us,us6000gfnr,2022-03-05T23:10:46.040Z,"3 km NNW of Asahi, Japan",earthquake,6.3,7.1,0.138,17,reviewed,us,us
2021-12-23T08:45:22.308Z,35.6223,141.1246,42.76,4.5,mb,,136,2.533,0.58,us,us6000gess,2022-03-01T16:39:47.040Z,"29 km ESE of Hasaki, Japan",earthquake,6.4,6.1,0.096,32,reviewed,us,us
2021-12-22T09:30:04.493Z,35.2149,141.451,24.97,4.5,mb,,135,2.495,0.94,us,us7000g989,2022-03-01T16:39:20.040Z,"80 km SE of Hasaki, Japan",earthquake,7.4,5.8,0.163,14,reviewed,us,us
2021-12-20T17:22:29.581Z,33.2724,140.5995,42.08,4.4,mb,,175,0.677,1.02,us,us7000g8x9,2022-03-01T16:38:19.040Z,"201 km SSE of Tateyama, Japan",earthquake,6.4,9.6,0.19,8,reviewed,us,us
2021-12-16T08:02:45.648Z,35.7261,139.9344,57.15,4.2,mb,,154,1.616,0.54,us,us6000gcxx,2022-02-24T21:02:06.040Z,"5 km WNW of Honch?, Japan",earthquake,4.9,11.5,0.215,6,reviewed,us,us
2021-12-12T07:19:28.839Z,34.4766,140.3017,61.17,4.4,mb,,175,1.417,0.41,us,us6000gcsi,2022-02-24T21:01:49.040Z,"68 km SE of Tateyama, Japan",earthquake,6.8,11.9,0.189,8,reviewed,us,us
2021-12-12T03:30:58.804Z,36.1384,139.7873,55.92,4.9,mww,,97,0.933,0.96,us,us6000gbk2,2022-02-24T21:00:08.040Z,"4 km NNW of Sakai, Japan",earthquake,5.3,4.7,0.093,11,reviewed,us,us
2021-12-07T01:10:30.090Z,36.1355,141.9289,35,4.6,mb,,117,3.03,0.47,us,us6000g9wy,2022-02-12T23:06:18.040Z,"108 km ENE of Hasaki, Japan",earthquake,7.4,1.9,0.129,18,reviewed,us,us
2021-12-05T08:49:44.702Z,34.9597,141.4318,10,4.4,mb,,122,2.278,0.81,us,us6000gawj,2022-02-12T23:07:17.040Z,"99 km ESE of ?hara, Japan",earthquake,8.4,1.9,0.179,11,reviewed,us,us
2021-12-02T21:37:48.612Z,35.557,139.0179,26.74,4.4,mwr,,48,1.087,0.81,us,us6000g8k3,2022-02-05T23:03:53.040Z,"7 km SSE of ?tsuki, Japan",earthquake,3.6,4,0.066,22,reviewed,us,us
2021-12-02T17:17:59.022Z,35.546,139.034,26.64,4.5,mb,,113,1.112,0.95,us,us6000g8kf,2022-02-05T23:03:53.040Z,"near the south coast of Honshu, Japan",earthquake,4.1,4.7,0.099,30,reviewed,us,us
2021-12-02T09:44:33.200Z,35.1712,141.2639,10,4.6,mb,,118,2.377,1.01,us,us6000ga7a,2022-02-05T23:04:07.040Z,"73 km SSE of Hasaki, Japan",earthquake,7.5,1.8,0.093,35,reviewed,us,us
2021-12-02T09:40:37.546Z,35.2243,141.4146,10,4.5,mb,,118,2.487,0.79,us,us6000g8ea,2022-02-05T23:03:47.040Z,"77 km SE of Hasaki, Japan",earthquake,4.2,1.8,0.128,18,reviewed,us,us
